#	rank	protein_a	protein_b	d_AB	s_AB
382	MA [Jurkat]	VPU [HEK]	0.769426751592	-0.452987609409
383	RT [HEK]	VPR [Jurkat]	0.72095548317	-0.452790487425
384	POL [Jurkat]	VIF [HEK]	0.683438155136	-0.452362562471
385	IN [HEK]	POL [Jurkat]	0.705450733753	-0.452203130708
386	MA [HEK]	VIF [Jurkat]	0.712925170068	-0.451956704903
387	POL [Jurkat]	PR [HEK]	0.716470588235	-0.451672786714
388	GP160 [Jurkat]	GP41 [HEK]	0.822972972973	-0.451075218274
389	VPR [HEK]	VPU [Jurkat]	0.769751693002	-0.450669726516
390	GP120 [HEK]	TAT [Jurkat]	0.754266211604	-0.450302770139
391	GAG [Jurkat]	POL [Jurkat]	0.693741677763	-0.45006356919
392	NEF [Jurkat]	POL [HEK]	0.727915194346	-0.44995384006
393	REV [HEK]	REV [Jurkat]	0.75	-0.449634468287
394	GP120 [HEK]	MA [HEK]	0.767399267399	-0.448832196173
395	MA [Jurkat]	VIF [HEK]	0.714285714286	-0.448076199163
396	CA [HEK]	P6 [HEK]	0.949438202247	-0.447473498492
397	NCC [Jurkat]	VPU [Jurkat]	0.741188318228	-0.447081359997
398	GAG [Jurkat]	VIF [HEK]	0.68862911796	-0.446997789009
399	GAG [HEK]	NEF [Jurkat]	0.74156219865	-0.446578402784
400	MA [Jurkat]	VPR [HEK]	0.781560283688	-0.446157107616
401	GP41 [HEK]	RT [Jurkat]	0.8208	-0.445625226807
402	REV [HEK]	RT [HEK]	0.735344827586	-0.445544000152
403	GP41 [HEK]	PR [HEK]	0.811141304348	-0.443594631358
404	GP160 [Jurkat]	PR [Jurkat]	0.770414201183	-0.442907128394
405	GAG [Jurkat]	PR [HEK]	0.725209080048	-0.442760484263
406	MA [HEK]	NCC [Jurkat]	0.761014686248	-0.442383217848
407	GP41 [Jurkat]	POL [Jurkat]	0.752116082225	-0.442345356683
408	GP160 [Jurkat]	VPR [HEK]	0.802884615385	-0.441748152977
409	GP41 [HEK]	P6 [Jurkat]	0.826923076923	-0.439805080045
410	GP41 [HEK]	TAT [Jurkat]	0.813559322034	-0.439743264413
411	GP160 [HEK]	TAT [Jurkat]	0.773071104387	-0.439643492802
412	GP41 [HEK]	GP41 [Jurkat]	0.841514726508	-0.439539273157
413	GP160 [Jurkat]	REV [Jurkat]	0.776595744681	-0.439137736693
414	GP160 [Jurkat]	VPU [HEK]	0.802631578947	-0.436698159111
415	GAG [HEK]	PR [HEK]	0.753462603878	-0.436492221069
416	POL [HEK]	VPR [Jurkat]	0.740286298569	-0.435467344661
417	GP120 [HEK]	VPR [Jurkat]	0.767441860465	-0.434630855848
418	MA [HEK]	NEF [Jurkat]	0.766288951841	-0.434433649524
419	GP160 [HEK]	MA [Jurkat]	0.78216374269	-0.434381082243
420	GP120 [HEK]	NC [Jurkat]	0.779922779923	-0.434256413587
421	NC [HEK]	RT [HEK]	0.748201438849	-0.433320300282
422	GP41 [HEK]	MA [Jurkat]	0.823817292007	-0.433315522183
423	GAG [Jurkat]	GP160 [HEK]	0.757062146893	-0.43274767156
424	IN [Jurkat]	PR [HEK]	0.776455026455	-0.432546041921
425	REV [Jurkat]	VPR [HEK]	0.797002724796	-0.43243132155
426	GP41 [Jurkat]	NCC [Jurkat]	0.787280701754	-0.432206133731
427	CA [Jurkat]	RT [HEK]	0.738255033557	-0.432126122019
428	MA [HEK]	p6 [HEK]	0.857142857143	-0.431531788247
429	GP41 [HEK]	VIF [Jurkat]	0.78640776699	-0.430673218809
430	IN [HEK]	RT [Jurkat]	0.763186221744	-0.430321251175
431	POL [Jurkat]	REV [Jurkat]	0.742063492063	-0.430193416411
432	GP160 [HEK]	REV [Jurkat]	0.788218793829	-0.430042686145
433	MA [Jurkat]	PR [HEK]	0.765067650677	-0.429636920115
434	NC [HEK]	TAT [Jurkat]	0.765911542611	-0.428808954284
435	NC [Jurkat]	PR [Jurkat]	0.773524720893	-0.42866121565
436	GP41 [HEK]	NEF [HEK]	0.854500616523	-0.428390865295
437	NC [Jurkat]	VPU [Jurkat]	0.767948717949	-0.427636743564
438	CA [Jurkat]	MA [HEK]	0.767830045524	-0.427412349646
439	RT [HEK]	TAT [HEK]	0.742386831276	-0.426708872352
440	GP120 [HEK]	IN [HEK]	0.769138755981	-0.426374064532
441	CA [Jurkat]	VPR [HEK]	0.792401628223	-0.42562445489
442	NCC [Jurkat]	RT [HEK]	0.753293413174	-0.42524325133
443	GP160 [HEK]	NC [Jurkat]	0.797639123103	-0.424685685854
444	PR [Jurkat]	REV [Jurkat]	0.773761713521	-0.42436089404
445	PR [Jurkat]	TAT [Jurkat]	0.768345323741	-0.424230401035
446	GP160 [Jurkat]	NC [Jurkat]	0.796143250689	-0.423653559668
447	GAG [Jurkat]	VPU [HEK]	0.772558714462	-0.423120640059
448	IN [Jurkat]	RT [HEK]	0.771341463415	-0.423027497938
449	GAG [HEK]	VPR [Jurkat]	0.763293310463	-0.422731899794
450	GP41 [Jurkat]	VPU [HEK]	0.823728813559	-0.422606732917
451	GP41 [Jurkat]	IN [Jurkat]	0.81309686221	-0.422222270124
452	GAG [HEK]	MA [Jurkat]	0.770354906054	-0.421996797376
453	PR [HEK]	VPU [Jurkat]	0.765593561368	-0.421815037637
454	GP160 [Jurkat]	TAT [Jurkat]	0.788413098237	-0.421773500353
455	NC [Jurkat]	POL [Jurkat]	0.754716981132	-0.421603256325
456	GAG [HEK]	VPU [HEK]	0.796208530806	-0.421456084351
457	GP160 [HEK]	RT [Jurkat]	0.804597701149	-0.4212395364
458	GP120 [Jurkat]	MA [HEK]	0.775	-0.420424074614
459	GP41 [HEK]	NC [Jurkat]	0.842911877395	-0.420000920819
460	GP41 [HEK]	POL [HEK]	0.822510822511	-0.419600678806
461	POL [HEK]	TAT [Jurkat]	0.759036144578	-0.419213764081
462	IN [Jurkat]	VPU [HEK]	0.818681318681	-0.418029539905
463	NC [Jurkat]	P6 [HEK]	0.794666666667	-0.417102058524
464	PR [Jurkat]	RT [HEK]	0.762483130904	-0.416893836108
465	GP160 [HEK]	VPU [Jurkat]	0.793063583815	-0.416185269332
466	POL [Jurkat]	VPU [HEK]	0.779805352798	-0.416047812361
467	CA [Jurkat]	PR [HEK]	0.769230769231	-0.415782493369
468	GP120 [HEK]	REV [Jurkat]	0.794670846395	-0.415445018133
469	CA [Jurkat]	VIF [HEK]	0.737618545838	-0.415052059419
470	GP41 [HEK]	REV [Jurkat]	0.844236760125	-0.414612709107
471	RT [HEK]	VPU [Jurkat]	0.758389261745	-0.414387230237
472	GAG [Jurkat]	GP120 [HEK]	0.767772511848	-0.413891691157
473	MA [HEK]	NC [HEK]	0.793686583991	-0.412696394732
474	GAG [Jurkat]	GP41 [HEK]	0.817896389325	-0.412501418384
475	GP120 [HEK]	MA [Jurkat]	0.796387520525	-0.412011688961
476	GP160 [Jurkat]	POL [HEK]	0.787068004459	-0.411927509
477	GP160 [Jurkat]	PR [HEK]	0.8	-0.411619947849
478	GP120 [HEK]	IN [Jurkat]	0.813405797101	-0.409289909969
479	PR [HEK]	TAT [HEK]	0.774904942966	-0.408822867685
480	GP41 [Jurkat]	PR [Jurkat]	0.81173594132	-0.408591196674
481	POL [HEK]	VPU [Jurkat]	0.766561514196	-0.408222650421
482	GAG [Jurkat]	VPR [HEK]	0.794238683128	-0.406743701696
483	REV [Jurkat]	TAT [HEK]	0.782608695652	-0.405232648524
484	PR [HEK]	REV [HEK]	0.790476190476	-0.405044744285
485	CA [Jurkat]	GAG [HEK]	0.777777777778	-0.404882617461
486	GP160 [HEK]	IN [Jurkat]	0.826156299841	-0.404685022677
487	GP41 [Jurkat]	NC [Jurkat]	0.822603719599	-0.404198899174
488	IN [Jurkat]	VIF [HEK]	0.773255813953	-0.40340259708
489	NEF [HEK]	VIF [Jurkat]	0.781124497992	-0.40168379052
490	NC [Jurkat]	PR [HEK]	0.80055401662	-0.399930538195
491	NC [Jurkat]	VPU [HEK]	0.828530259366	-0.399664085659
492	GP41 [Jurkat]	VPR [HEK]	0.853416149068	-0.398222427711
493	GP41 [Jurkat]	IN [HEK]	0.810226155359	-0.397910090418
494	IN [HEK]	P6 [Jurkat]	0.796336206897	-0.397474196184
495	NC [Jurkat]	VPR [HEK]	0.838762214984	-0.394735160344
496	PR [Jurkat]	VIF [HEK]	0.767195767196	-0.394470649497
497	NCC [Jurkat]	POL [Jurkat]	0.775029446408	-0.393975007761
498	GP41 [Jurkat]	REV [Jurkat]	0.82905982906	-0.393679460732
499	GP160 [Jurkat]	NCC [Jurkat]	0.818956336528	-0.39352469054
500	GP41 [Jurkat]	Pol [HEK]	0.806161745828	-0.392657469674
501	GP120 [HEK]	GP41 [Jurkat]	0.840620592384	-0.391699802577
502	IN [Jurkat]	MA [HEK]	0.828070175439	-0.391160025507
503	MA [HEK]	RT [Jurkat]	0.823161189358	-0.39106492662
504	GP41 [HEK]	VPR [Jurkat]	0.859926918392	-0.390879402625
505	CA [HEK]	MA [HEK]	1.00589970501	-0.389956957919
506	GP41 [Jurkat]	TAT [Jurkat]	0.827900912647	-0.38929149436
507	POL [HEK]	REV [Jurkat]	0.794743429287	-0.389053362157
508	IN [HEK]	PR [Jurkat]	0.794708994709	-0.388810568837
509	GP120 [Jurkat]	NEF [HEK]	0.824668705403	-0.388681782753
510	NEF [HEK]	TAT [HEK]	0.823741007194	-0.388142349568
511	NCC [Jurkat]	Pol [HEK]	0.785268414482	-0.38809381628
512	REV [HEK]	VPU [HEK]	0.835227272727	-0.388003452244
513	TAT [HEK]	VPU [HEK]	0.824397824398	-0.387039776463
514	POL [HEK]	TAT [HEK]	0.784591194969	-0.386512181293
515	GAG [HEK]	POL [HEK]	0.791346153846	-0.385984236711
516	NC [HEK]	VIF [HEK]	0.778249787596	-0.385561401216
517	GAG [Jurkat]	NC [HEK]	0.787474332649	-0.384341385508
518	POL [Jurkat]	RT [HEK]	0.769333333333	-0.384177934593
519	GP41 [Jurkat]	VIF [HEK]	0.802359882006	-0.383923216918
520	GAG [HEK]	Pol [HEK]	0.786694825766	-0.383453458416
521	IN [HEK]	TAT [HEK]	0.789992952784	-0.383245347378
522	P6 [HEK]	RT [HEK]	0.80572597137	-0.383233784289
523	NC [Jurkat]	VIF [HEK]	0.785714285714	-0.382427611758
524	IN [HEK]	MA [Jurkat]	0.802617230098	-0.381597830204
525	IN [Jurkat]	POL [HEK]	0.814866760168	-0.381509873819
526	CA [Jurkat]	GP120 [HEK]	0.817472698908	-0.381235202386
527	REV [HEK]	TAT [Jurkat]	0.812949640288	-0.381137945214
528	P6 [HEK]	TAT [Jurkat]	0.821670428894	-0.380488084529
529	PR [Jurkat]	VPU [HEK]	0.841328413284	-0.380390450962
530	GAG [HEK]	IN [Jurkat]	0.827968923418	-0.378679277597
531	P6 [Jurkat]	POL [HEK]	0.813060179257	-0.378615299923
532	NC [HEK]	NC [Jurkat]	0.826542491269	-0.377788217392
533	NCC [Jurkat]	VIF [HEK]	0.783445620789	-0.377380493395
534	POL [HEK]	RT [Jurkat]	0.814578005115	-0.376794543905
535	GP41 [Jurkat]	NEF [HEK]	0.87044534413	-0.376335958248
536	GAG [HEK]	VPR [HEK]	0.847179487179	-0.37578815828
537	POL [HEK]	PR [Jurkat]	0.809523809524	-0.371860830123
538	CA [Jurkat]	VPU [HEK]	0.84088127295	-0.371841779859
539	GP120 [HEK]	VPU [Jurkat]	0.830379746835	-0.370723490865
540	NEF [HEK]	PR [Jurkat]	0.852620087336	-0.369544532811
541	NEF [HEK]	POL [Jurkat]	0.827027027027	-0.369271894034
542	GP160 [Jurkat]	RT [HEK]	0.828571428571	-0.368416412254
543	GAG [Jurkat]	POL [HEK]	0.787153652393	-0.368191477529
544	GP120 [HEK]	NEF [HEK]	0.866171003717	-0.367986873396
545	MA [HEK]	REV [HEK]	0.838919925512	-0.366830141819
546	MA [HEK]	VPR [Jurkat]	0.832335329341	-0.366271880847
547	PR [Jurkat]	VPR [HEK]	0.860845839018	-0.366176055531
548	TAT [HEK]	TAT [Jurkat]	0.816623821765	-0.365670639626
549	TAT [HEK]	VPR [Jurkat]	0.814735336195	-0.365062859767
550	GP41 [Jurkat]	PR [HEK]	0.854326396495	-0.364299359771
551	GAG [HEK]	RT [Jurkat]	0.838144329897	-0.363499786151
552	POL [Jurkat]	VPR [HEK]	0.838274932615	-0.362881262848
553	POL [HEK]	REV [HEK]	0.820049301561	-0.362847198811
554	GP41 [HEK]	VPU [Jurkat]	0.887909319899	-0.361927522505
555	MA [Jurkat]	POL [HEK]	0.820779220779	-0.361300915623
556	CA [Jurkat]	GP160 [HEK]	0.846368715084	-0.360484801657
557	CA [Jurkat]	GP41 [HEK]	0.88992248062	-0.357519025378
558	NC [Jurkat]	POL [HEK]	0.830633284242	-0.357226836185
559	NCC [Jurkat]	PR [HEK]	0.84064171123	-0.352527060297
560	GAG [Jurkat]	REV [HEK]	0.819672131148	-0.351510675617
561	GAG [HEK]	IN [HEK]	0.828138163437	-0.35132715102
562	NCC [Jurkat]	VPU [HEK]	0.871003307607	-0.349875254129
563	IN [HEK]	REV [Jurkat]	0.836152219873	-0.34977949547
564	GP41 [HEK]	IN [Jurkat]	0.922661870504	-0.348767441271
565	GP120 [Jurkat]	TAT [HEK]	0.829306313328	-0.347308747059
566	REV [HEK]	VIF [Jurkat]	0.811745776348	-0.346120208507
567	NCC [Jurkat]	PR [Jurkat]	0.85	-0.344870153255
568	TAT [HEK]	VIF [Jurkat]	0.801232665639	-0.344840195105
569	CA [Jurkat]	IN [HEK]	0.830347734457	-0.344176017653
570	GAG [Jurkat]	IN [HEK]	0.814027630181	-0.343452423641
571	CA [Jurkat]	POL [HEK]	0.83042394015	-0.341964888061
572	MA [HEK]	VPU [Jurkat]	0.858910891089	-0.338726840486
573	GP41 [Jurkat]	RT [HEK]	0.865928659287	-0.338064989956
574	IN [HEK]	MA [HEK]	0.855140186916	-0.336907127472
575	NC [HEK]	PR [HEK]	0.85927306617	-0.336880779984
576	IN [HEK]	TAT [Jurkat]	0.84451901566	-0.335865816899
577	P6 [HEK]	REV [Jurkat]	0.872727272727	-0.334978123481
578	NEF [HEK]	P6 [Jurkat]	0.89766407119	-0.334791388491
579	GP120 [Jurkat]	REV [HEK]	0.855048859935	-0.333359324563
580	REV [HEK]	VPR [Jurkat]	0.860759493671	-0.330831826401
581	GAG [Jurkat]	TAT [HEK]	0.828665568369	-0.330724114285
582	NEF [HEK]	RT [Jurkat]	0.90243902439	-0.32971350513
583	NC [Jurkat]	REV [HEK]	0.875478927203	-0.328218870066
584	GP120 [HEK]	PR [Jurkat]	0.880690737834	-0.327012974897
585	MA [Jurkat]	NEF [HEK]	0.898648648649	-0.324211468254
586	GP160 [HEK]	PR [Jurkat]	0.891853932584	-0.323995395593
587	GP41 [HEK]	PR [Jurkat]	0.932917316693	-0.323520000742
588	MA [HEK]	PR [Jurkat]	0.880916030534	-0.323322176071
589	GAG [HEK]	GP160 [HEK]	0.889705882353	-0.322089196735
590	GAG [HEK]	VPU [Jurkat]	0.863037752414	-0.32201797923
591	MA [Jurkat]	P6 [HEK]	0.886266094421	-0.319722646746
592	TAT [HEK]	VPR [HEK]	0.897265948633	-0.319474682531
593	NEF [Jurkat]	TAT [HEK]	0.863672182821	-0.318241404317
594	NEF [HEK]	REV [HEK]	0.905617977528	-0.318058503345
595	GP160 [HEK]	POL [Jurkat]	0.872399445215	-0.317584183876
596	GP41 [HEK]	POL [Jurkat]	0.913846153846	-0.316725464502
597	GP120 [Jurkat]	NC [HEK]	0.872483221477	-0.316557874414
598	IN [HEK]	REV [HEK]	0.868768328446	-0.316263095826
599	MA [HEK]	TAT [HEK]	0.878653675819	-0.315303267401
600	NEF [Jurkat]	REV [HEK]	0.878912685338	-0.314794025911
601	GP160 [HEK]	P6 [HEK]	0.910869565217	-0.314562551607
602	MA [HEK]	POL [Jurkat]	0.864457831325	-0.313914676194
603	REV [HEK]	VPR [HEK]	0.914930555556	-0.313603199719
604	NC [HEK]	P6 [Jurkat]	0.894901144641	-0.313244922775
605	NCC [Jurkat]	VPR [HEK]	0.912938331318	-0.313243260722
606	NC [HEK]	POL [HEK]	0.870873786408	-0.312655625357
607	NC [HEK]	VIF [Jurkat]	0.846880907372	-0.311617988875
608	P6 [HEK]	VPR [HEK]	0.925155925156	-0.31144875804
609	IN [HEK]	IN [Jurkat]	0.887209302326	-0.311302255561
610	P6 [HEK]	Pol [HEK]	0.872527472527	-0.311257849391
611	P6 [HEK]	P6 [Jurkat]	0.905660377358	-0.309923706586
612	GP120 [HEK]	POL [Jurkat]	0.87306501548	-0.308772998164
613	IN [Jurkat]	NEF [HEK]	0.932611311673	-0.304545302815
614	MA [HEK]	NEF [HEK]	0.926239419589	-0.3044529514
615	GAG [HEK]	NEF [HEK]	0.914507772021	-0.303602599037
616	GAG [HEK]	POL [Jurkat]	0.863316582915	-0.302473924674
617	NC [HEK]	VPU [HEK]	0.921531100478	-0.302332535885
618	CA [Jurkat]	NEF [HEK]	0.911956521739	-0.301212286972
619	GP120 [HEK]	P6 [HEK]	0.916883116883	-0.300403384494
620	P6 [HEK]	POL [HEK]	0.893772893773	-0.297194534521
621	NEF [HEK]	REV [Jurkat]	0.928026172301	-0.296550599643
622	P6 [Jurkat]	REV [HEK]	0.910994764398	-0.296518391625
623	Pol [HEK]	TAT [HEK]	0.867684478372	-0.296236791515
624	GP41 [Jurkat]	POL [HEK]	0.910344827586	-0.295656494291
625	GAG [Jurkat]	P6 [HEK]	0.889795918367	-0.289457816319
626	RT [HEK]	p6 [HEK]	0.978448275862	-0.285365129935
627	NC [HEK]	VPR [Jurkat]	0.90932642487	-0.282897806594
628	NC [HEK]	NEF [Jurkat]	0.912536443149	-0.281803179493
629	GAG [Jurkat]	NEF [HEK]	0.914473684211	-0.281651426212
630	GAG [HEK]	PR [Jurkat]	0.910750507099	-0.280905699575
631	Pol [HEK]	REV [HEK]	0.89768683274	-0.278027561257
632	NEF [HEK]	TAT [Jurkat]	0.941040462428	-0.277989426732
633	GP160 [HEK]	NCC [Jurkat]	0.937965260546	-0.277043765122
634	MA [Jurkat]	NC [HEK]	0.922105263158	-0.27644546148
635	TAT [HEK]	VPU [Jurkat]	0.90299051787	-0.275838199479
636	GAG [HEK]	GP41 [HEK]	0.977298524404	-0.275084543941
637	NCC [Jurkat]	POL [HEK]	0.906950672646	-0.273593664492
638	NC [Jurkat]	TAT [HEK]	0.920837124659	-0.2710675485
639	GP41 [Jurkat]	MA [HEK]	0.958734525447	-0.270120363389
640	IN [HEK]	NC [Jurkat]	0.923728813559	-0.266266230766
641	REV [HEK]	VPU [Jurkat]	0.925531914894	-0.265089926566
642	P6 [Jurkat]	TAT [HEK]	0.93089092423	-0.264829107683
643	CA [Jurkat]	NC [HEK]	0.926680244399	-0.262179172046
644	GAG [HEK]	GP160 [Jurkat]	0.947465437788	-0.2618016427
645	GP41 [HEK]	P6 [HEK]	1.00514138817	-0.260878717906
646	NC [HEK]	Pol [HEK]	0.916932907348	-0.259414398041
647	CA [HEK]	GP120 [HEK]	1.14018691589	-0.259135253171
648	MA [Jurkat]	REV [HEK]	0.939207048458	-0.258710764787
649	GAG [HEK]	GP120 [HEK]	0.945267958951	-0.25838150469
650	IN [Jurkat]	P6 [HEK]	0.963325183374	-0.256960055377
651	REV [HEK]	RT [Jurkat]	0.950305143854	-0.256905082009
652	GP41 [HEK]	NCC [Jurkat]	1.0	-0.255597014925
653	NC [HEK]	VPR [HEK]	0.976165803109	-0.253000863558
654	GAG [HEK]	GP41 [Jurkat]	0.964083175803	-0.252189713102
655	CA [Jurkat]	REV [HEK]	0.936589545844	-0.251636959209
656	P6 [HEK]	PR [HEK]	0.95246179966	-0.251130063022
657	GP160 [Jurkat]	MA [HEK]	0.970822281167	-0.251026799251
658	IN [Jurkat]	NC [HEK]	0.964165733483	-0.24868148874
659	POL [Jurkat]	TAT [HEK]	0.911165444173	-0.24839804912
660	GP160 [Jurkat]	TAT [HEK]	0.955960516325	-0.247079549867
661	IN [HEK]	NCC [Jurkat]	0.936477382098	-0.246201878939
662	GP120 [HEK]	NCC [Jurkat]	0.964432284542	-0.24243112568
663	CA [Jurkat]	TAT [HEK]	0.936988543372	-0.239444837571
664	P6 [HEK]	VPU [HEK]	0.992869875223	-0.23843177767
665	RT [Jurkat]	TAT [HEK]	0.96006655574	-0.235350546012
666	MA [Jurkat]	TAT [HEK]	0.957983193277	-0.228141495857
667	P6 [HEK]	VIF [Jurkat]	0.939024390244	-0.226912522532
668	TAT [Jurkat]	p6 [HEK]	1.05023923445	-0.226772929111
669	CA [HEK]	Pol [HEK]	1.14066496164	-0.225156027963
670	NC [HEK]	RT [Jurkat]	0.983367983368	-0.224475153887
671	NC [Jurkat]	NEF [HEK]	1.00627352572	-0.222366575205
672	GP120 [HEK]	p6 [HEK]	1.07222222222	-0.219917929293
673	NCC [Jurkat]	NEF [HEK]	1.00198019802	-0.219344119619
674	GP160 [HEK]	TAT [HEK]	0.989864864865	-0.215703199927
675	GP41 [HEK]	p6 [HEK]	1.12637362637	-0.214500129845
676	Pol [HEK]	p6 [HEK]	1.04418604651	-0.214452925544
677	GP160 [Jurkat]	REV [HEK]	1.00316957211	-0.211663618195
678	PR [Jurkat]	TAT [HEK]	0.974548440066	-0.210880752313
679	IN [Jurkat]	REV [HEK]	1.00185528757	-0.21035902326
680	GP160 [HEK]	REV [HEK]	1.00885739593	-0.208503792977
681	NC [HEK]	NEF [HEK]	1.01829268293	-0.206016709338
682	POL [Jurkat]	REV [HEK]	0.965870307167	-0.205486310236
683	CA [HEK]	GP41 [HEK]	1.24307692308	-0.204978850686
684	NC [Jurkat]	p6 [HEK]	1.08285714286	-0.203765232471
685	IN [Jurkat]	TAT [HEK]	0.997352162401	-0.203069024319
686	NC [HEK]	VPU [Jurkat]	0.990274093722	-0.200980659129
687	CA [HEK]	NC [Jurkat]	1.19292604502	-0.200878347856
688	GP41 [Jurkat]	REV [HEK]	1.02348178138	-0.198357217343
689	GP41 [Jurkat]	TAT [HEK]	1.01240310078	-0.197642773834
690	IN [HEK]	NC [HEK]	0.988954970263	-0.196709365401
691	NC [HEK]	POL [Jurkat]	0.975683890578	-0.196305638218
692	NEF [Jurkat]	P6 [HEK]	1.00550458716	-0.196273052014
693	REV [Jurkat]	p6 [HEK]	1.08723404255	-0.195325003793
694	PR [HEK]	p6 [HEK]	1.08510638298	-0.193339129842
695	PR [Jurkat]	REV [HEK]	1.00687876182	-0.190343554667
696	CA [HEK]	GP160 [HEK]	1.21717171717	-0.190296067334
697	GP160 [HEK]	p6 [HEK]	1.11034482759	-0.189940939375
698	P6 [Jurkat]	p6 [HEK]	1.1017699115	-0.188667822578
699	P6 [HEK]	VIF [HEK]	0.982683982684	-0.188565222656
700	GP160 [HEK]	NC [HEK]	1.03283898305	-0.185155117244
701	CA [HEK]	RT [HEK]	1.19058823529	-0.180407188047
702	VPR [HEK]	p6 [HEK]	1.13157894737	-0.179879385965
703	MA [Jurkat]	p6 [HEK]	1.10430839002	-0.176534001282
704	CA [Jurkat]	P6 [HEK]	1.02008032129	-0.176217111689
705	NCC [Jurkat]	P6 [HEK]	1.0306122449	-0.173840697004
706	CA [HEK]	TAT [Jurkat]	1.2110817942	-0.17311238691
707	GP160 [Jurkat]	NC [HEK]	1.04363974002	-0.171826361676
708	IN [Jurkat]	p6 [HEK]	1.12760416667	-0.167534722222
709	CA [HEK]	MA [Jurkat]	1.22139303483	-0.166631374022
710	NC [HEK]	PR [Jurkat]	1.03169734151	-0.166157886369
711	GAG [HEK]	P6 [HEK]	1.03678474114	-0.164454254177
712	GP120 [Jurkat]	P6 [HEK]	1.03220035778	-0.164278754638
713	GP41 [HEK]	REV [HEK]	1.09451795841	-0.163431219748
714	GP41 [Jurkat]	NC [HEK]	1.06	-0.162471910112
715	GP120 [HEK]	REV [HEK]	1.05123339658	-0.157982176872
716	GP41 [HEK]	TAT [HEK]	1.09344115004	-0.152714904004
717	P6 [HEK]	RT [Jurkat]	1.06276150628	-0.152519647508
718	CA [HEK]	VPR [HEK]	1.26858513189	-0.150055218983
719	CA [HEK]	P6 [Jurkat]	1.25423728814	-0.143382463491
720	GP41 [HEK]	NC [HEK]	1.12256586483	-0.136016224718
721	GP120 [HEK]	TAT [HEK]	1.06311992786	-0.134302521483
722	P6 [HEK]	PR [Jurkat]	1.08097165992	-0.124321584492
723	P6 [HEK]	POL [Jurkat]	1.05765407555	-0.121773469778
724	CA [HEK]	REV [Jurkat]	1.26914153132	-0.120599532567
725	CA [HEK]	IN [Jurkat]	1.28405797101	-0.118262935418
726	GAG [Jurkat]	p6 [HEK]	1.1376344086	-0.116472976222
727	NC [HEK]	P6 [HEK]	1.09228650138	-0.115151515152
728	P6 [HEK]	VPR [Jurkat]	1.09198813056	-0.10767411743
729	VPU [HEK]	p6 [HEK]	1.20149253731	-0.104662765717
730	VIF [Jurkat]	p6 [HEK]	1.13661202186	-0.104178541056
731	NEF [Jurkat]	p6 [HEK]	1.17307692308	-0.103554366231
732	CA [Jurkat]	p6 [HEK]	1.16913319239	-0.102017890723
733	GP120 [HEK]	NC [HEK]	1.10932105869	-0.10052742616
734	CA [HEK]	GAG [Jurkat]	1.26291079812	-0.0983786042456
735	CA [HEK]	NEF [Jurkat]	1.28898128898	-0.0948320178707
736	POL [HEK]	p6 [HEK]	1.17466410749	-0.0911569709458
737	CA [HEK]	PR [HEK]	1.29714285714	-0.0884846732215
738	VIF [HEK]	p6 [HEK]	1.15868263473	-0.0874202207473
739	CA [HEK]	VIF [Jurkat]	1.26078431373	-0.0871882667323
740	CA [HEK]	CA [Jurkat]	1.29493087558	-0.0834022250801
741	GAG [HEK]	p6 [HEK]	1.19746121298	-0.0786314324835
742	P6 [HEK]	VPU [Jurkat]	1.12210200927	-0.0765907601071
743	CA [HEK]	VPU [HEK]	1.33802816901	-0.0753091515601
744	RT [Jurkat]	p6 [HEK]	1.22075055188	-0.0693842520452
745	PR [Jurkat]	p6 [HEK]	1.2132196162	-0.066927278344
746	GP120 [Jurkat]	p6 [HEK]	1.20786516854	-0.0634675940178
747	CA [HEK]	GP120 [Jurkat]	1.31515151515	-0.0633632649494
748	P6 [HEK]	REV [HEK]	1.14709110867	-0.0597139964647
749	CA [HEK]	PR [Jurkat]	1.32790697674	-0.0594219353484
750	CA [HEK]	POL [HEK]	1.32365145228	-0.0493516436931
751	CA [HEK]	VIF [HEK]	1.31001589825	-0.0432689747705
752	CA [HEK]	GAG [HEK]	1.34328358209	-0.0399910809138
753	NEF [HEK]	P6 [HEK]	1.19277108434	-0.0389763244568
754	IN [HEK]	P6 [HEK]	1.15873015873	-0.0343721934631
755	NCC [Jurkat]	p6 [HEK]	1.24511545293	-0.0341911391091
756	NC [HEK]	p6 [HEK]	1.2482168331	-0.0340748335711
757	VPR [Jurkat]	p6 [HEK]	1.24191063174	-0.0326052663903
758	CA [HEK]	VPR [Jurkat]	1.35081967213	-0.0308782435441
759	POL [Jurkat]	p6 [HEK]	1.22384937238	-0.0304318230775
760	CA [HEK]	RT [Jurkat]	1.36714975845	-0.0301670630113
761	GP160 [Jurkat]	P6 [HEK]	1.19898819562	-0.0239159226083
762	CA [HEK]	NCC [Jurkat]	1.36259541985	-0.0238931897363
763	GP41 [Jurkat]	P6 [HEK]	1.21201413428	-0.0178957923657
764	IN [HEK]	p6 [HEK]	1.25598802395	-0.0119679783789
765	NEF [HEK]	p6 [HEK]	1.30672926448	0.000128205543883
766	CA [HEK]	POL [Jurkat]	1.36674259681	0.0052793838046
767	VPU [Jurkat]	p6 [HEK]	1.28295819936	0.00941177983854
768	CA [HEK]	VPU [Jurkat]	1.39965694683	0.0189285097645
